typeID,typeName,soloContracts,meanSoloPrice,medianSoloPrice,modeSoloPrice,minSoloPrice,maxSoloPrice,packageContracts,meanPackagePrice,medianPackagePrice,modePackagePrice,minPackagePrice,maxPackagePrice,meanMarketPrice,medianMarketPrice,modeMarketPrice,marketLiquidity,minMarketPrice,maxMarketPrice,minPrice,marketType,minPriceRegionID,minPriceRegionName
37291,Triple Neutron Blaster Cannon I,0,,,,,,0,,,,,,44500000,44500000,44500000,1360,44500000,44500000,44500000,market,10000002,The Forge
19313,Coreli C-Type 5MN Microwarpdrive,0,,,,,,0,,,,,,44240000,44240000,44240000,340,44240000,44240000,44240000,market,10000002,The Forge
26406,Large Bay Loading Accelerator II,0,,,,,,0,,,,,,44000000,44000000,44000000,680,44000000,44000000,44000000,market,10000002,The Forge
45597,Loki Defensive - Adaptive Defense Node,0,,,,,,0,,,,,,41330000,41330000,41330000,3400,41330000,41330000,41330000,market,10000002,The Forge
49710,Kikimora,0,,,,,,0,,,,,,40730000,40730000,40730000,1020,40730000,40730000,40730000,market,10000002,The Forge
31224,Capital Gravity Capacitor Upgrade II,0,,,,,,0,,,,,,39810000,39810000,39810000,340,39810000,39810000,39810000,market,10000002,The Forge
18692,Coreli A-Type 1MN Afterburner,0,,,,,,0,,,,,,38980000,38980000,38980000,680,38980000,38980000,38980000,market,10000002,The Forge
47771,Unstable Medium Armor Repairer Mutaplasmid,0,,,,,,0,,,,,,38900000,38900000,38900000,340,38900000,38900000,38900000,market,10000002,The Forge
45588,Legion Defensive - Nanobot Injector,0,,,,,,0,,,,,,38790000,38790000,38790000,340,38790000,38790000,38790000,market,10000002,The Forge
46901,Loki Glacial Drift SKIN,0,,,,,,0,,,,,,38500000,38500000,38500000,680,38500000,38500000,38500000,market,10000002,The Forge
45596,Loki Defensive - Augmented Durability,0,,,,,,0,,,,,,41535000,45090000,37980000,2040,37980000,45090000,37980000,market,10000002,The Forge
46976,Vigilant Glacial Drift SKIN,0,,,,,,0,,,,,,36550000,36550000,36550000,340,36550000,36550000,36550000,market,10000002,The Forge
45605,Proteus Offensive - Drone Synthesis Projector,0,,,,,,0,,,,,,36490000,36490000,36490000,340,36490000,36490000,36490000,market,10000002,The Forge
45606,Proteus Offensive - Support Processor,0,,,,,,0,,,,,,36450000,36450000,36450000,680,36450000,36450000,36450000,market,10000002,The Forge
43831,Procurer Guristas Industrial Livery SKIN,0,,,,,,0,,,,,,36000000,36000000,36000000,340,36000000,36000000,36000000,market,10000002,The Forge
45618,Proteus Propulsion - Localized Injectors,0,,,,,,0,,,,,,35190000,35190000,35190000,680,35190000,35190000,35190000,market,10000002,The Forge
46964,Moros Glacial Drift SKIN,0,,,,,,0,,,,,,35180000,35180000,35180000,340,35180000,35180000,35180000,market,10000002,The Forge
45609,Loki Offensive - Support Processor,0,,,,,,0,,,,,,34890000,34890000,34890000,340,34890000,34890000,34890000,market,10000002,The Forge
3894,Distribution Connections,0,,,,,,0,,,,,,34490000,34490000,34490000,3060,34490000,34490000,34490000,market,10000002,The Forge
15766,Federation Navy 10MN Afterburner,0,,,,,,0,,,,,,34270000,34270000,34270000,3400,34270000,34270000,34270000,market,10000002,The Forge
42770,Sacrilege Cold Iron SKIN,0,,,,,,0,,,,,,33210000,33210000,33210000,340,33210000,33210000,33210000,market,10000002,The Forge
2863,Primae,0,,,,,,0,,,,,,32830000,32830000,32830000,1700,32830000,32830000,32830000,market,10000002,The Forge
45599,Legion Offensive - Assault Optimization,0,,,,,,0,,,,,,32310000,32310000,32310000,37060,32310000,32310000,32310000,market,10000002,The Forge
11393,Retribution,0,,,,,,0,,,,,,32100000,32100000,32100000,340,32100000,32100000,32100000,market,10000002,The Forge
33960,Low-grade Snake Beta,0,,,,,,0,,,,,,31800000,31800000,31800000,340,31800000,31800000,31800000,market,10000002,The Forge
18917,Corpus A-Type Thermal Armor Hardener,0,,,,,,0,,,,,,31230000,31230000,31230000,340,31230000,31230000,31230000,market,10000002,The Forge
11400,Jaguar,0,,,,,,0,,,,,,31190000,31190000,31190000,2040,31190000,31190000,31190000,market,10000002,The Forge
47508,Hel Hunter's Quiver SKIN,0,,,,,,0,,,,,,30990000,30990000,30990000,340,30990000,30990000,30990000,market,10000002,The Forge
18680,Coreli C-Type 1MN Afterburner,0,,,,,,0,,,,,,30730000,30730000,30730000,340,30730000,30730000,30730000,market,10000002,The Forge
33519,Mobile Tractor Unit Blueprint,0,,,,,,0,,,,,,30000000,30000000,30000000,340,30000000,30000000,30000000,market,10000002,The Forge
13830,True Sansha Small Focused Pulse Laser,0,,,,,,0,,,,,,29960000,29960000,29960000,2720,29960000,29960000,29960000,market,10000002,The Forge
17841,Federation Navy Comet,0,,,,,,0,,,,,,29470000,29470000,29470000,340,29470000,29470000,29470000,market,10000002,The Forge
45623,Legion Core - Augmented Antimatter Reactor,0,,,,,,0,,,,,,30330000,31350000,29310000,19380,29310000,31350000,29310000,market,10000002,The Forge
14122,Domination 5MN Microwarpdrive,0,,,,,,0,,,,,,29000000,29000000,29000000,340,29000000,29000000,29000000,market,10000002,The Forge
60161,Men's 'Semiotique Sports' Pants,0,,,,,,0,,,,,,29000000,29000000,29000000,340,29000000,29000000,29000000,market,10000002,The Forge
26374,Large Capacitor Control Circuit II,0,,,,,,0,,,,,,28660000,28660000,28660000,7820,28660000,28660000,28660000,market,10000002,The Forge
32246,RSS Core Scanner Probe,0,,,,,,0,,,,,,27590000,27590000,27590000,2380,27590000,27590000,27590000,market,10000002,The Forge
33852,Sentient Drone Navigation Computer,0,,,,,,0,,,,,,27400000,27400000,27400000,680,27400000,27400000,27400000,market,10000002,The Forge
12034,Hound,0,,,,,,0,,,,,,26800000,26800000,26800000,1700,26800000,26800000,26800000,market,10000002,The Forge
44900,Ares Spirit SKIN,0,,,,,,0,,,,,,26500000,26500000,26500000,2380,26500000,26500000,26500000,market,10000002,The Forge
19286,Pith X-Type Explosive Shield Hardener,0,,,,,,0,,,,,,26000000,26000000,26000000,1360,26000000,26000000,26000000,market,10000002,The Forge
22909,'Hustler' Heavy Neutron Blaster I,0,,,,,,0,,,,,,25530000,25530000,25530000,680,25530000,25530000,25530000,market,10000002,The Forge
15919,Republic Fleet Kinetic Shield Amplifier,0,,,,,,0,,,,,,24790000,24790000,24790000,340,24790000,24790000,24790000,market,10000002,The Forge
45967,Cyclone Exoplanets Hunter SKIN,0,,,,,,0,,,,,,24270000,24270000,24270000,1020,24270000,24270000,24270000,market,10000002,The Forge
47914,Light Entropic Disintegrator II,0,,,,,,0,,,,,,24240000,24230000,24230000,1360,24230000,24250000,24230000,market,10000002,The Forge
47013,Astero Glacial Drift SKIN,0,,,,,,0,,,,,,24000000,24000000,24000000,340,24000000,24000000,24000000,market,10000002,The Forge
11178,Raptor,0,,,,,,0,,,,,,23800000,23800000,23800000,5780,23800000,23800000,23800000,market,10000002,The Forge
46974,Obelisk Glacial Drift SKIN,0,,,,,,0,,,,,,23550000,23550000,23550000,340,23550000,23550000,23550000,market,10000002,The Forge
11198,Stiletto,0,,,,,,0,,,,,,23500000,23500000,23500000,680,23500000,23500000,23500000,market,10000002,The Forge
37460,Scalpel,0,,,,,,0,,,,,,23480000,23480000,23480000,8500,23480000,23480000,23480000,market,10000002,The Forge
42771,Zealot Cold Iron SKIN,0,,,,,,0,,,,,,23340000,23340000,23340000,1020,23340000,23340000,23340000,market,10000002,The Forge
10152,Strong Crash Booster,0,,,,,,0,,,,,,22930000,22930000,22930000,340,22930000,22930000,22930000,market,10000002,The Forge
48114,Agency 'Overclocker' SB9 Dose IV,0,,,,,,0,,,,,,22930000,22930000,22930000,5780,22930000,22930000,22930000,market,10000002,The Forge
15967,Federation Navy Remote Tracking Computer,0,,,,,,0,,,,,,22260000,22260000,22260000,1700,22260000,22260000,22260000,market,10000002,The Forge
26318,Large Auxiliary Thrusters II,0,,,,,,0,,,,,,22000000,22000000,22000000,1340,22000000,22000000,22000000,market,10000002,The Forge
13250,Zainou 'Deadeye' Target Navigation Prediction TN-903,0,,,,,,0,,,,,,21940000,21940000,21940000,2040,21940000,21940000,21940000,market,10000002,The Forge
15465,Strong Mindflood Booster,0,,,,,,0,,,,,,21900000,21900000,21900000,340,21900000,21900000,21900000,market,10000002,The Forge
12214,Medium Pulse Laser Specialization,0,,,,,,0,,,,,,21000000,21000000,21000000,340,21000000,21000000,21000000,market,10000002,The Forge
32122,Low-grade Grail Omega,0,,,,,,0,,,,,,20980000,20980000,20980000,680,20980000,20980000,20980000,market,10000002,The Forge
18953,Core C-Type Kinetic Armor Hardener,0,,,,,,0,,,,,,20850000,20850000,20850000,1360,20850000,20850000,20850000,market,10000002,The Forge
46217,Photonic Metamaterials Reaction Formula,0,,,,,,0,,,,,,20000000,20000000,20000000,13600,20000000,20000000,20000000,market,10000002,The Forge
34754,Tayra Wiyrkomi SKIN,0,,,,,,0,,,,,,19500000,19500000,19500000,2380,19500000,19500000,19500000,market,10000002,The Forge
37874,Project Compass Star Charts,0,,,,,,0,,,,,,19000000,19000000,19000000,340,19000000,19000000,19000000,market,10000002,The Forge
46234,Synth Crash Booster Reaction Formula,0,,,,,,0,,,,,,18890000,18890000,18890000,1020,18890000,18890000,18890000,market,10000002,The Forge
31890,Republic Fleet Valkyrie,0,,,,,,0,,,,,,18500000,18500000,18500000,1360,18500000,18500000,18500000,market,10000002,The Forge
43694,'Augmented' Mining Drone,0,,,,,,0,,,,,,21505000,17980000,17980000,21080,17980000,25030000,17980000,market,10000002,The Forge
14174,True Sansha Heavy Capacitor Booster,0,,,,,,0,,,,,,17380000,17380000,17380000,340,17380000,17380000,17380000,market,10000002,The Forge
22783,Interdiction Sphere Launcher I Blueprint,0,,,,,,0,,,,,,17328680,17328680,17328680,4760,17328680,17328680,17328680,market,10000002,The Forge
54555,Kitsune Guristas SKIN,0,,,,,,0,,,,,,16890000,16890000,16890000,340,16890000,16890000,16890000,market,10000002,The Forge
17703,Imperial Navy Slicer,0,,,,,,0,,,,,,16130000,16130000,16130000,340,16130000,16130000,16130000,market,10000002,The Forge
28268,'Augmented' Berserker,0,,,,,,0,,,,,,15790000,15790000,15790000,15980,15790000,15790000,15790000,market,10000002,The Forge
18909,Corpus B-Type Kinetic Armor Hardener,0,,,,,,0,,,,,,15400000,15400000,15400000,340,15400000,15400000,15400000,market,10000002,The Forge
45999,Agency 'Pyrolancea' DB5 Dose II,0,,,,,,0,,,,,,15040000,15040000,15040000,340,15040000,15040000,15040000,market,10000002,The Forge
46917,Naglfar Glacial Drift SKIN,0,,,,,,0,,,,,,15000000,15000000,15000000,340,15000000,15000000,15000000,market,10000002,The Forge
57025,Maelstrom Aurora Universalis SKIN,0,,,,,,0,,,,,,15000000,15000000,15000000,680,15000000,15000000,15000000,market,10000002,The Forge
49773,Heavy Mutadaptive Remote Armor Repairer II,0,,,,,,0,,,,,,14960000,14960000,14960000,3400,14960000,14960000,14960000,market,10000002,The Forge
44183,Celestis Glacial Drift SKIN,0,,,,,,0,,,,,,14930000,14930000,14930000,340,14930000,14930000,14930000,market,10000002,The Forge
46821,Bhaalgorn Glacial Drift SKIN,0,,,,,,0,,,,,,14400000,14400000,14400000,340,14400000,14400000,14400000,market,10000002,The Forge
19251,Gistum A-Type Thermal Shield Amplifier,0,,,,,,0,,,,,,14080000,14080000,14080000,340,14080000,14080000,14080000,market,10000002,The Forge
42798,Impel Cold Iron SKIN,0,,,,,,0,,,,,,13750000,13750000,13750000,340,13750000,13750000,13750000,market,10000002,The Forge
20629,Medium 'Canyon' Shield Extender,0,,,,,,0,,,,,,13090000,13090000,13090000,340,13090000,13090000,13090000,market,10000002,The Forge
10165,Improved Sooth Sayer Booster,0,,,,,,0,,,,,,13000000,13000000,13000000,3060,13000000,13000000,13000000,market,10000002,The Forge
23134,Takmahl Dynamic Gauge,0,,,,,,0,,,,,,13000000,13000000,13000000,2040,13000000,13000000,13000000,market,10000002,The Forge
44932,Sin Spirit SKIN,0,,,,,,0,,,,,,13490000,13980000,13000000,680,13000000,13980000,13000000,market,10000002,The Forge
21019,Capital Capacitor Battery,0,,,,,,0,,,,,,12900000,12900000,12900000,1700,12900000,12900000,12900000,market,10000002,The Forge
46985,Retriever Glacial Drift SKIN,0,,,,,,0,,,,,,12900000,12900000,12900000,340,12900000,12900000,12900000,market,10000002,The Forge
44175,Imicus Glacial Drift SKIN,0,,,,,,0,,,,,,12500000,12500000,12500000,6120,12500000,12500000,12500000,market,10000002,The Forge
28272,'Augmented' Hammerhead,0,,,,,,0,,,,,,12390000,12390000,12390000,680,12390000,12390000,12390000,market,10000002,The Forge
629,Rupture,0,,,,,,0,,,,,,12160000,12160000,12160000,3740,12160000,12160000,12160000,market,10000002,The Forge
21628,Guristas Shuttle,0,,,,,,0,,,,,,12040000,12040000,12040000,2720,12040000,12040000,12040000,market,10000002,The Forge
622,Stabber,0,,,,,,0,,,,,,12010000,12010000,12010000,3740,12010000,12010000,12010000,market,10000002,The Forge
24659,Drone Assembly Array,0,,,,,,0,,,,,,12000000,12000000,12000000,1360,12000000,12000000,12000000,market,10000002,The Forge
19253,Gistum A-Type Kinetic Shield Amplifier,0,,,,,,0,,,,,,11910000,11910000,11910000,340,11910000,11910000,11910000,market,10000002,The Forge
623,Moa,0,,,,,,0,,,,,,11915000,11840000,11840000,4420,11840000,11990000,11840000,market,10000002,The Forge
9943,Cybernetic Subprocessor - Basic,0,,,,,,0,,,,,,11570000,11570000,11570000,340,11570000,11570000,11570000,market,10000002,The Forge
518,'Basic' Gyrostabilizer,0,,,,,,0,,,,,,11000000,11000000,11000000,340,11000000,11000000,11000000,market,10000002,The Forge
626,Vexor,0,,,,,,0,,,,,,11000000,11000000,11000000,5100,11000000,11000000,11000000,market,10000002,The Forge
45917,Megathron Navy Issue Exoplanets Hunter SKIN,0,,,,,,0,,,,,,11000000,11000000,11000000,4760,11000000,11000000,11000000,market,10000002,The Forge
43844,Procurer Sansha Industrial Livery SKIN,0,,,,,,0,,,,,,11320000,10990000,10990000,680,10990000,11650000,10990000,market,10000002,The Forge
14128,Dark Blood Reactor Control Unit,0,,,,,,0,,,,,,10870000,10870000,10870000,340,10870000,10870000,10870000,market,10000002,The Forge
53361,Hurricane Aurora Universalis SKIN,0,,,,,,0,,,,,,10830000,10830000,10830000,340,10830000,10830000,10830000,market,10000002,The Forge
57479,Core Temperature Regulator,0,,,,,,0,,,,,,10830000,10830000,10830000,1700,10830000,10830000,10830000,market,10000002,The Forge
46956,Brutix Navy Issue Glacial Drift SKIN,0,,,,,,0,,,,,,10380000,10380000,10380000,340,10380000,10380000,10380000,market,10000002,The Forge
31469,Medium Energy Discharge Elutriation I Blueprint,0,,,,,,0,,,,,,10010000,10010000,10010000,6460,10010000,10010000,10010000,market,10000002,The Forge
15617,Ammatar Navy Midshipman Insignia I,0,,,,,,0,,,,,,10000000,10000000,10000000,3060,10000000,10000000,10000000,market,10000002,The Forge
15618,Ammatar Navy Midshipman Insignia II,0,,,,,,0,,,,,,10000000,10000000,10000000,4420,10000000,10000000,10000000,market,10000002,The Forge
46188,Unrefined Platinum Technite Reaction Formula,0,,,,,,0,,,,,,10000000,10000000,10000000,3400,10000000,10000000,10000000,market,10000002,The Forge
46189,Unrefined Solerium Reaction Formula,0,,,,,,0,,,,,,10000000,10000000,10000000,6800,10000000,10000000,10000000,market,10000002,The Forge
46872,Rhea Glacial Drift SKIN,0,,,,,,0,,,,,,10000000,10000000,10000000,340,10000000,10000000,10000000,market,10000002,The Forge
35789,Astro-Inertial Compact Missile Guidance Computer,0,,,,,,0,,,,,,9999000,9999000,9999000,340,9999000,9999000,9999000,market,10000002,The Forge
15619,Ammatar Navy Midshipman Insignia III,0,,,,,,0,,,,,,9998000,9998000,9998000,3400,9998000,9998000,9998000,market,10000002,The Forge
4138,Women's 'Executor' Coat (green/gold),0,,,,,,0,,,,,,9987000,9987000,9987000,340,9987000,9987000,9987000,market,10000002,The Forge
21088,Talocan Stasis Deflector,0,,,,,,0,,,,,,9900000,9900000,9900000,340,9900000,9900000,9900000,market,10000002,The Forge
55686,Muninn Biosecurity Responders SKIN,0,,,,,,0,,,,,,9898000,9898000,9898000,1360,9898000,9898000,9898000,market,10000002,The Forge
56069,Proximity-15 'Extraction' Filament,0,,,,,,0,,,,,,9896000,9896000,9896000,2720,9896000,9896000,9896000,market,10000002,The Forge
23174,Takmahl Fractal Sheet,0,,,,,,0,,,,,,9880000,9880000,9880000,15640,9880000,9880000,9880000,market,10000002,The Forge
3181,Zainou 'Snapshot' Cruise Missiles CM-602,0,,,,,,0,,,,,,9875000,9875000,9875000,1700,9875000,9875000,9875000,market,10000002,The Forge
34124,Experimental Jump Drive Economizer,0,,,,,,0,,,,,,13343333,9780000,9780000,4760,9780000,18160000,9780000,market,10000002,The Forge
33832,Imperial Navy Omnidirectional Tracking Enhancer,0,,,,,,0,,,,,,9699000,9699000,9699000,1360,9699000,9699000,9699000,market,10000002,The Forge
56143,Cataclysmic Gamma Filament,0,,,,,,0,,,,,,11545000,13620000,9470000,4420,9470000,13620000,9470000,market,10000002,The Forge
34363,Women's 'Outlaw' Boots (Blood Raiders),0,,,,,,0,,,,,,9298000,9298000,9298000,340,9298000,9298000,9298000,market,10000002,The Forge
56067,Glorification-15 'Devana' Filament,0,,,,,,0,,,,,,9214000,9214000,9214000,340,9214000,9214000,9214000,market,10000002,The Forge
56701,Mobile Sanguine Harvester,0,,,,,,0,,,,,,9017000,9017000,9017000,1360,9017000,9017000,9017000,market,10000002,The Forge
34424,Titanium Plated Cranial Shielding,0,,,,,,0,,,,,,9000000,9000000,9000000,2040,9000000,9000000,9000000,market,10000002,The Forge
61083,Basic 'Brainfreeze' Cerebral Accelerator,0,,,,,,0,,,,,,8990000,8990000,8990000,1700,8990000,8990000,8990000,market,10000002,The Forge
52301,Silver Monocle Interface Crate,0,,,,,,0,,,,,,8933000,8933000,8933000,680,8933000,8933000,8933000,market,10000002,The Forge
55590,Nyx Biosecurity Responders SKIN,0,,,,,,0,,,,,,8905000,8905000,8905000,340,8905000,8905000,8905000,market,10000002,The Forge
60314,Gas Cloud Harvester II,0,,,,,,0,,,,,,8808000,8808000,8808000,6800,8808000,8808000,8808000,market,10000002,The Forge
55860,'Pickpocket' EM Energized Membrane,0,,,,,,0,,,,,,8800000,8800000,8800000,1020,8800000,8800000,8800000,market,10000002,The Forge
57442,Counter-Subversion Sensor Array,0,,,,,,0,,,,,,8798000,8798000,8798000,340,8798000,8798000,8798000,market,10000002,The Forge
41199,Shadow Serpentis Remote Sensor Booster,0,,,,,,0,,,,,,8168000,8168000,8168000,340,8168000,8168000,8168000,market,10000002,The Forge
49771,Heavy Mutadaptive Scoped Remote Armor Repairer,0,,,,,,0,,,,,,7887000,7887000,7887000,340,7887000,7887000,7887000,market,10000002,The Forge
31664,Medium Projectile Ambit Extension II,0,,,,,,0,,,,,,7750000,7750000,7750000,47940,7750000,7750000,7750000,market,10000002,The Forge
33965,Low-grade Talisman Alpha,0,,,,,,0,,,,,,7693000,7693000,7693000,680,7693000,7693000,7693000,market,10000002,The Forge
61101,Wightstorm Rapture Booster III,0,,,,,,0,,,,,,7588000,7588000,7588000,680,7588000,7588000,7588000,market,10000002,The Forge
34426,Sort Dragon's Guide To Diplomacy,0,,,,,,0,,,,,,7500000,7500000,7500000,2040,7500000,7500000,7500000,market,10000002,The Forge
45840,Basilisk Exoplanets Hunter SKIN,0,,,,,,0,,,,,,7397000,7397000,7397000,340,7397000,7397000,7397000,market,10000002,The Forge
3256,Inherent Implants 'Squire' Power Grid Management EG-602,0,,,,,,0,,,,,,7150000,7150000,7150000,13260,7150000,7150000,7150000,market,10000002,The Forge
657,Iteron Mark V,0,,,,,,0,,,,,,6953000,6953000,6953000,340,6953000,6953000,6953000,market,10000002,The Forge
56068,Proximity-5 'Extraction' Filament,0,,,,,,0,,,,,,7879000,6876000,6876000,20060,6876000,8882000,6876000,market,10000002,The Forge
49432,Avatar Deathglow Hunters SKIN,0,,,,,,0,,,,,,6865000,6865000,6865000,340,6865000,6865000,6865000,market,10000002,The Forge
13982,True Sansha Thermal Armor Hardener,0,,,,,,0,,,,,,6598000,6598000,6598000,20400,6598000,6598000,6598000,market,10000002,The Forge
56299,Decayed Siege Module Mutaplasmid,0,,,,,,0,,,,,,6587000,6587000,6587000,340,6587000,6587000,6587000,market,10000002,The Forge
17182,Warp Scrambling Battery,0,,,,,,0,,,,,,6475000,6475000,6475000,340,6475000,6475000,6475000,market,10000002,The Forge
19276,Pith A-Type Explosive Shield Hardener,0,,,,,,0,,,,,,6422000,6422000,6422000,340,6422000,6422000,6422000,market,10000002,The Forge
53376,Vexor Aurora Universalis SKIN,0,,,,,,0,,,,,,6195000,6195000,6195000,340,6195000,6195000,6195000,market,10000002,The Forge
4147,Dual Heavy Pulse Laser II,0,,,,,,0,,,,,,6109000,6109000,6109000,5780,6109000,6109000,6109000,market,10000002,The Forge
28280,'Augmented' Hornet,0,,,,,,0,,,,,,6090000,6090000,6090000,7820,6090000,6090000,6090000,market,10000002,The Forge
52287,Sabre Permaband - Warp to the Dance Floor SKIN,0,,,,,,0,,,,,,6000000,6000000,6000000,3740,6000000,6000000,6000000,market,10000002,The Forge
15725,Imperial Navy Explosive Energized Membrane,0,,,,,,0,,,,,,5960000,5960000,5960000,340,5960000,5960000,5960000,market,10000002,The Forge
12539,Serpentis Gold Tag,0,,,,,,0,,,,,,5852000,5852000,5852000,2720,5852000,5852000,5852000,market,10000002,The Forge
23057,Dragonfly I,0,,,,,,0,,,,,,5661000,5661000,5661000,17000,5661000,5661000,5661000,market,10000002,The Forge
13864,Shadow Serpentis 125mm Railgun,0,,,,,,0,,,,,,5600000,5600000,5600000,340,5600000,5600000,5600000,market,10000002,The Forge
4136,Women's 'Executor' Coat (black),0,,,,,,0,,,,,,5455000,5455000,5455000,340,5455000,5455000,5455000,market,10000002,The Forge
2420,Torpedo Launcher II,0,,,,,,0,,,,,,5475000,5605000,5345000,10540,5345000,5605000,5345000,market,10000002,The Forge
17351,Quantum Microprocessor Blueprint,0,,,,,,0,,,,,,5000000,5000000,5000000,1857921500,5000000,5000000,5000000,market,10000002,The Forge
13257,Inherent Implants 'Noble' Mechanic MC-803,0,,,,,,0,,,,,,4994000,4994000,4994000,340,4994000,4994000,4994000,market,10000002,The Forge
33223,Alliance Tournament I: Band of Brothers,0,,,,,,0,,,,,,4990000,4990000,4990000,6800,4990000,4990000,4990000,market,10000002,The Forge
33231,Alliance Tournament VII: Pandemic Legion,0,,,,,,0,,,,,,4990000,4990000,4990000,6460,4990000,4990000,4990000,market,10000002,The Forge
33227,Alliance Tournament IV: HUN Reloaded,0,,,,,,0,,,,,,4990000,4990000,4990000,6800,4990000,4990000,4990000,market,10000002,The Forge
33373,Alliance Tournament IX: HYDRA RELOADED and 0utbreak,0,,,,,,0,,,,,,4990000,4990000,4990000,340,4990000,4990000,4990000,market,10000002,The Forge
33387,Alliance Tournament IV: Pandemic Legion,0,,,,,,0,,,,,,4990000,4990000,4990000,6800,4990000,4990000,4990000,market,10000002,The Forge
12199,Mobile Medium Warp Disruptor I,0,,,,,,0,,,,,,4984000,4984000,4984000,7140,4984000,4984000,4984000,market,10000002,The Forge
49621,Top Grade Deathglow,0,,,,,,0,,,,,,4970000,4970000,4970000,680,4970000,4970000,4970000,market,10000002,The Forge
46005,Agency 'Overclocker' SB5 Dose II,0,,,,,,0,,,,,,4927000,4927000,4927000,5100,4927000,4927000,4927000,market,10000002,The Forge
25624,Intact Armor Plates,0,,,,,,0,,,,,,4921000,4921000,4921000,7140,4921000,4921000,4921000,market,10000002,The Forge
28238,Imperial Navy Fleet Rear-Admiral Insignia,0,,,,,,0,,,,,,4830000,4830000,4830000,340,4830000,4830000,4830000,market,10000002,The Forge
22229,Ice Harvester II,0,,,,,,0,,,,,,4770000,4770000,4770000,9520,4770000,4770000,4770000,market,10000002,The Forge
61090,Wightstorm Sunyata Booster III,0,,,,,,0,,,,,,4750000,4750000,4750000,2040,4750000,4750000,4750000,market,10000002,The Forge
32780,X-Large Ancillary Shield Booster,0,,,,,,0,,,,,,4518000,4518000,4518000,26520,4518000,4518000,4518000,market,10000002,The Forge
41332,Conflagration XL,0,,,,,,0,,,,,,4518000,4518000,4518000,29580,4518000,4518000,4518000,market,10000002,The Forge
4399,Medium Processor Overclocking Unit II,0,,,,,,0,,,,,,4483000,4483000,4483000,3400,4483000,4483000,4483000,market,10000002,The Forge
34208,Optimized Augmentation Decryptor,0,,,,,,0,,,,,,4450000,4450000,4450000,680,4450000,4450000,4450000,market,10000002,The Forge
25910,Large Drone Repair Augmentor I,0,,,,,,0,,,,,,4400000,4400000,4400000,6800,4400000,4400000,4400000,market,10000002,The Forge
45767,Imperial Navy Slicer Exoplanets Hunter SKIN,0,,,,,,0,,,,,,4300000,4300000,4300000,1020,4300000,4300000,4300000,market,10000002,The Forge
12202,Medium Artillery Specialization,0,,,,,,0,,,,,,4298000,4298000,4298000,340,4298000,4298000,4298000,market,10000002,The Forge
13992,Domination Thermal Armor Hardener,0,,,,,,0,,,,,,4264000,4264000,4264000,680,4264000,4264000,4264000,market,10000002,The Forge
11577,Improved Cloaking Device II,0,,,,,,0,,,,,,4196000,4196000,4196000,5440,4196000,4196000,4196000,market,10000002,The Forge
16631,Small Artillery Battery,0,,,,,,0,,,,,,4180000,4180000,4180000,1020,4180000,4180000,4180000,market,10000002,The Forge
60220,Catalyst Semiotique Superluminal SKIN,0,,,,,,0,,,,,,4051000,4051000,4051000,340,4051000,4051000,4051000,market,10000002,The Forge
49739,Decayed Ballistic Control System Mutaplasmid,0,,,,,,0,,,,,,4000000,4000000,4000000,340,4000000,4000000,4000000,market,10000002,The Forge
4256,Bomb Launcher II,0,,,,,,0,,,,,,3999000,3999000,3999000,340,3999000,3999000,3999000,market,10000002,The Forge
31137,Medium Dynamic Fuel Valve II,0,,,,,,0,,,,,,3983000,3983000,3983000,1360,3983000,3983000,3983000,market,10000002,The Forge
45984,Hoarder Exoplanets Hunter SKIN,0,,,,,,0,,,,,,3970000,3970000,3970000,3400,3970000,3970000,3970000,market,10000002,The Forge
15913,Caldari Navy Thermal Shield Amplifier,0,,,,,,0,,,,,,3908000,3908000,3908000,11560,3908000,3908000,3908000,market,10000002,The Forge
33139,Clone Soldier Recruiter Tag,0,,,,,,0,,,,,,3900000,3900000,3900000,1360,3900000,3900000,3900000,market,10000002,The Forge
17982,Coupling Array,0,,,,,,0,,,,,,3867000,3867000,3867000,2040,3867000,3867000,3867000,market,10000002,The Forge
44149,Heron Glacial Drift SKIN,0,,,,,,0,,,,,,3796000,3796000,3796000,1020,3796000,3796000,3796000,market,10000002,The Forge
23155,Serpentis Complex Target Guider,0,,,,,,0,,,,,,3720000,3720000,3720000,340,3720000,3720000,3720000,market,10000002,The Forge
31364,Small Ancillary Current Router II,0,,,,,,0,,,,,,3700000,3700000,3700000,3400,3700000,3700000,3700000,market,10000002,The Forge
44144,Maller Glacial Drift SKIN,0,,,,,,0,,,,,,3700000,3700000,3700000,17000,3700000,3700000,3700000,market,10000002,The Forge
26016,Large Hydraulic Bay Thrusters I,0,,,,,,0,,,,,,3597000,3597000,3597000,340,3597000,3597000,3597000,market,10000002,The Forge
53379,Megathron Aurora Universalis SKIN,0,,,,,,0,,,,,,3580000,3580000,3580000,680,3580000,3580000,3580000,market,10000002,The Forge
46996,Daredevil Glacial Drift SKIN,0,,,,,,0,,,,,,3516000,3516000,3516000,340,3516000,3516000,3516000,market,10000002,The Forge
53360,Tempest Aurora Universalis SKIN,0,,,,,,0,,,,,,3500000,3500000,3500000,340,3500000,3500000,3500000,market,10000002,The Forge
