typeID,typeName,soloContracts,meanSoloPrice,medianSoloPrice,modeSoloPrice,minSoloPrice,maxSoloPrice,packageContracts,meanPackagePrice,medianPackagePrice,modePackagePrice,minPackagePrice,maxPackagePrice,meanMarketPrice,medianMarketPrice,modeMarketPrice,marketLiquidity,minMarketPrice,maxMarketPrice,minPrice,marketType,minPriceRegionID,minPriceRegionName
58826,Men's State Stargate Crew Shoes,0,,,,,,0,,,,,,105866667,104500000,99000000,5,99000000,114100000,99000000,market,10000002,The Forge
59210,Coercer War Reserves Lieutenant SKIN,0,,,,,,0,,,,,,99500000,99000000,99000000,4,99000000,100000000,99000000,market,10000002,The Forge
62597,Extended 'Bonding' Cerebral Accelerator,0,,,,,,0,,,,,,121061905,108500000,100000000,22,99000000,200000000,99000000,market,10000042,Metropolis
3197,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1004,0,,,,,,0,,,,,,104273333,98960000,98950000,7,98950000,115100000,98950000,market,10000002,The Forge
60167,Women's 'Semiotique Sports' Pants,0,,,,,,0,,,,,,99222500,98950000,98940000,4,98940000,100000000,98940000,market,10000002,The Forge
42791,Revelation Cold Iron SKIN,0,,,,,,0,,,,,,132326087,121000000,99000000,27,98900000,230000000,98900000,market,10000043,Domain
48748,Query: Spaghetti or Chicken Sandwich?,0,,,,,,0,,,,,,98870000,98890000,98850000,2,98850000,98890000,98850000,market,10000002,The Forge
47353,Standup Cap Battery II,0,,,,,,0,,,,,,153342000,110000000,98690000,30,98690000,239600000,98690000,market,10000002,The Forge
3137,Zainou 'Deadeye' Rapid Launch RL-1004,0,,,,,,0,,,,,,109400909,98680000,98680000,18,98680000,142000000,98680000,market,10000002,The Forge
43808,Skiff Angel Industrial Livery SKIN,0,,,,,,0,,,,,,98495000,98500000,98490000,2,98490000,98500000,98490000,market,10000002,The Forge
15808,Ammatar Navy Heat Sink,0,,,,,,0,,,,,,105430000,98390000,98390000,13,98390000,119400000,98390000,market,10000002,The Forge
21498,Synthetic Hull Conversion Inertia Stabilizers,0,,,,,,0,,,,,,110200000,108300000,98300000,17,98300000,145000000,98300000,market,10000002,The Forge
19175,Pithi C-Type Small Shield Booster,0,,,,,,0,,,,,,159517391,172000000,98000000,30,98000000,219600000,98000000,market,10000002,The Forge
21963,Structure Market Network,0,,,,,,0,,,,,,117333333,99000000,98000000,4,98000000,155000000,98000000,market,10000032,Sinq Laison
27243,Zainou 'Snapshot' Defender Missiles DM-805,0,,,,,,0,,,,,,153028571,199800000,98000000,11,98000000,199800000,98000000,market,10000002,The Forge
28776,Syndicate Reactor Control Unit,0,,,,,,0,,,,,,129533750,120000000,98000000,16,98000000,174900000,98000000,market,10000002,The Forge
31230,Capital Liquid Cooled Electronics I,0,,,,,,0,,,,,,98000000,98000000,98000000,2,98000000,98000000,98000000,market,10000043,Domain
31338,Capital Targeting Systems Stabilizer I,0,,,,,,0,,,,,,98000000,98000000,98000000,2,98000000,98000000,98000000,market,10000043,Domain
31398,Capital Powergrid Subroutine Maximizer I,0,,,,,,0,,,,,,98000000,98000000,98000000,1,98000000,98000000,98000000,market,10000043,Domain
31470,Capital Energy Discharge Elutriation I,0,,,,,,0,,,,,,98000000,98000000,98000000,2,98000000,98000000,98000000,market,10000043,Domain
42582,Damnation Purity of the Throne SKIN,0,,,,,,0,,,,,,194075000,98000000,98000000,5,98000000,450000000,98000000,market,10000032,Sinq Laison
42799,Providence Cold Iron SKIN,0,,,,,,1,7500000000,7500000000,7500000000,7500000000,7500000000,212326667,190000000,98000000,19,98000000,998900000,98000000,market,10000043,Domain
54411,High-grade Hydra Beta Blueprint,9,110888889,110000000,105000000,98000000,130000000,0,,,,,,,,,0,,,98000000,solo,10000002,The Forge
19420,22nd Tier Overseer's Personal Effects,0,,,,,,0,,,,,,100951579,101700000,98000000,34,97980000,120000000,97980000,market,10000002,The Forge
52866,Rupture Snowline Bladeracer SKIN,0,,,,,,0,,,,,,128991667,190000000,97960000,10,97960000,190000000,97960000,market,10000002,The Forge
19303,Pith B-Type Shield Boost Amplifier,0,,,,,,0,,,,,,133697049,113000000,98500000,77,97950000,199800000,97950000,market,10000002,The Forge
48754,CONCORD Universal Translator,0,,,,,,0,,,,,,97962500,98000000,97940000,4,97940000,98000000,97940000,market,10000002,The Forge
3474,Inherent Implants 'Noble' Mechanic MC-804,0,,,,,,0,,,,,,116193333,97870000,97840000,18,97840000,148000000,97840000,market,10000002,The Forge
48751,Well-Worn Fedora,0,,,,,,0,,,,,,97895000,97820000,97820000,6,97820000,98000000,97820000,market,10000002,The Forge
47338,Standup Variable Spectrum ECM II,0,,,,,,0,,,,,,121354444,115300000,97750000,42,97750000,225000000,97750000,market,10000002,The Forge
42244,Porpoise,1,97500000,97500000,97500000,97500000,97500000,0,,,,,,122359286,148000000,118200000,147,98500000,148000000,97500000,solo,10000030,Heimatar
42561,Dragoon Purity of the Throne SKIN,0,,,,,,0,,,,,,105865714,99950000,97350000,7,97350000,150000000,97350000,market,10000002,The Forge
15895,Federation Navy Magnetic Field Stabilizer,0,,,,,,4,2300000000,2300000000,2300000000,2300000000,2300000000,129725172,129800000,97060000,123,97060000,548700000,97060000,market,10000002,The Forge
28796,Mid-grade Nomad Alpha,0,,,,,,0,,,,,,125722500,153000000,96990000,6,96990000,153000000,96990000,market,10000032,Sinq Laison
41150,Carbine Compact Hexa 2500mm Repeating Cannon,0,,,,,,0,,,,,,96985000,96990000,96980000,14,96980000,96990000,96980000,market,10000002,The Forge
3266,Zainou 'Gypsy' CPU Management EE-604,0,,,,,,0,,,,,,104633529,96940000,96900000,59,96900000,119800000,96900000,market,10000002,The Forge
41120,Modulated Compact Dual Giga Beam Laser Blueprint,0,,,,,,0,,,,,,98584615,96800000,96800000,999,96800000,120000000,96800000,market,10000043,Domain
41122,Anode Scoped Dual Giga Beam Laser Blueprint,0,,,,,,0,,,,,,98584615,96800000,96800000,999,96800000,120000000,96800000,market,10000043,Domain
48228,Thorax Luminaire Zenith SKIN,0,,,,,,0,,,,,,148173750,159000000,96690000,8,96690000,210000000,96690000,market,10000002,The Forge
60473,Exigent Medium Drone Firepower Mutaplasmid,0,,,,,,0,,,,,,109338889,119900000,119600000,52,96470000,131900000,96470000,market,10000002,The Forge
22613,'Carpo' Mining Laser Upgrade,0,,,,,,0,,,,,,126480435,147900000,100000000,66,96420000,200000000,96420000,market,10000002,The Forge
59852,Leopard Vherokior SKIN,0,,,,,,0,,,,,,99978000,102900000,95990000,5,95990000,103000000,95990000,market,10000002,The Forge
19017,Corpum C-Type Medium Armor Repairer,0,,,,,,1,550000000,550000000,550000000,550000000,550000000,122305652,229100000,95980000,111,95960000,229100000,95960000,market,10000043,Domain
31278,Capital Ionic Field Projector I,0,,,,,,0,,,,,,95900000,95890000,95890000,3,95890000,95910000,95890000,market,10000043,Domain
15806,Republic Fleet Gyrostabilizer,0,,,,,,1,1800000000,1800000000,1800000000,1800000000,1800000000,102283133,109000000,95560000,302,95550000,135000000,95550000,market,10000002,The Forge
21476,5MN Digital Booster Microwarpdrive,0,,,,,,0,,,,,,191952857,349000000,95510000,23,95510000,349000000,95510000,market,10000002,The Forge
40690,Sentient Burst Jammer,0,,,,,,1,34900000000,34900000000,34900000000,34900000000,34900000000,123145484,101100000,95490000,37,95490000,178400000,95490000,market,10000002,The Forge
3150,Hardwiring - Zainou 'Sharpshooter' ZMX110,0,,,,,,0,,,,,,105235000,95200000,95190000,15,95190000,150000000,95190000,market,10000002,The Forge
2041,Ore Prospecting Array 2,0,,,,,,0,,,,,,123183636,95370000,95180000,16,95180000,181300000,95180000,market,10000002,The Forge
14120,Shadow Serpentis 50MN Microwarpdrive,0,,,,,,0,,,,,,108574000,104300000,95820000,57,95070000,130000000,95070000,market,10000002,The Forge
37288,Rapid Torpedo Launcher I,0,,,,,,0,,,,,,107095000,95070000,95050000,27,95050000,150000000,95050000,market,10000002,The Forge
14230,Dread Guristas Co-Processor,1,125000000,125000000,125000000,125000000,125000000,1,1600000000,1600000000,1600000000,1600000000,1600000000,112425806,115000000,129900000,45,95010000,129900000,95010000,market,10000002,The Forge
2058,Quantum Flux Generator 1,0,,,,,,0,,,,,,95000000,95000000,95000000,1,95000000,95000000,95000000,market,10000043,Domain
4060,Men's 'Sterling' Dress Shirt (olive),0,,,,,,0,,,,,,215628571,290000000,95000000,8,95000000,320000000,95000000,market,10000042,Metropolis
16043,Giant Sealed Cargo Containers,1,95000000,95000000,95000000,95000000,95000000,0,,,,,,,,,0,,,95000000,solo,10000002,The Forge
17739,Machariel Blueprint,15,133000000,145000000,150000000,95000000,150000000,8,3100000000,3100000000,3100000000,3100000000,3100000000,,,,0,,,95000000,solo,10000043,Domain
21664,Scanner Data II,7,125642857,120000000,95000000,95000000,149000000,0,,,,,,,,,0,,,95000000,solo,10000002,The Forge
23785,'Bailey' 1600mm Steel Plates,0,,,,,,0,,,,,,101580000,107800000,95000000,13,95000000,107800000,95000000,market,10000002,The Forge
23803,'Censer' Medium Cap Battery,0,,,,,,0,,,,,,129365385,226000000,95000000,18,95000000,226000000,95000000,market,10000032,Sinq Laison
28847,Nomad Blueprint,10,101900000,98000000,100000000,95000000,115000000,4,316000000,260000000,249000000,249000000,500000000,,,,0,,,95000000,solo,10000002,The Forge
33745,Women's 'Poise' Pants (black),0,,,,,,0,,,,,,200666667,127000000,95000000,6,95000000,599900000,95000000,market,10000043,Domain
33774,Men's 'March' Boots (Blue),0,,,,,,0,,,,,,135000000,175000000,95000000,2,95000000,175000000,95000000,market,10000002,The Forge
41171,Prototype Precise Quad 3500mm Siege Artillery Blueprint,0,,,,,,0,,,,,,95000000,95000000,95000000,3,95000000,95000000,95000000,market,10000002,The Forge
47806,Unstable Large Shield Extender Mutaplasmid,0,,,,,,0,,,,,,152386667,192000000,142600000,58,95000000,219900000,95000000,market,10000043,Domain
53037,Capital Absorption Thruster Array,0,,,,,,0,,,,,,100000000,110000000,95000000,38,95000000,110000000,95000000,market,10000002,The Forge
24653,Advanced Small Ship Assembly Array,0,,,,,,0,,,,,,107812857,125000000,94990000,7,94990000,125200000,94990000,market,10000032,Sinq Laison
27112,Eifyr and Co. 'Rogue' Warp Drive Operation WD-610,0,,,,,,0,,,,,,111673750,94990000,94990000,10,94990000,119400000,94990000,market,10000032,Sinq Laison
3126,Zainou 'Deadeye' Guided Missile Precision GP-804,0,,,,,,0,,,,,,103003750,95500000,94980000,22,94980000,134000000,94980000,market,10000002,The Forge
13945,Shadow Serpentis Magnetic Field Stabilizer,0,,,,,,0,,,,,,111001852,94990000,99990000,47,94980000,138500000,94980000,market,10000002,The Forge
15829,Federation Navy Ion Blaster Cannon,0,,,,,,0,,,,,,96793333,94990000,94980000,9,94980000,98910000,94980000,market,10000002,The Forge
55816,Minmatar Shuttle Nefantar SKIN,0,,,,,,0,,,,,,94990000,94980000,94980000,3,94980000,95000000,94980000,market,10000002,The Forge
47368,Standup Remote Sensor Dampener II,0,,,,,,0,,,,,,146656667,250000000,94970000,4,94970000,250000000,94970000,market,10000042,Metropolis
59220,Merlin Military Stockpile Captain SKIN,0,,,,,,0,,,,,,99661429,113700000,100000000,15,94950000,113700000,94950000,market,10000002,The Forge
20637,'Posse' Multispectrum Shield Hardener,0,,,,,,0,,,,,,135484773,99460000,120000000,75,94930000,289800000,94930000,market,10000002,The Forge
45856,Golem Exoplanets Hunter SKIN,0,,,,,,1,3000000000,3000000000,3000000000,3000000000,3000000000,164122778,101500000,94850000,34,94850000,350000000,94850000,market,10000043,Domain
2053,Survey Networks 1,0,,,,,,0,,,,,,97528333,94800000,100000000,8,94800000,100000000,94800000,market,10000002,The Forge
41498,Capital I-a Enduring Armor Repairer,0,,,,,,7,6920285714,3450000000,11800000000,3450000000,11800000000,192938621,97130000,94800000,93,94800000,442400000,94800000,market,10000002,The Forge
57004,Capsule Aurora Universalis SKIN,0,,,,,,1,7500000000,7500000000,7500000000,7500000000,7500000000,230063529,149000000,150000000,42,94710000,1000000000,94710000,market,10000043,Domain
19282,Pith X-Type EM Shield Hardener,0,,,,,,15,7546666667,8500000000,8000000000,2500000000,8500000000,120385968,113000000,94800000,117,94700000,446700000,94700000,market,10000002,The Forge
31326,Capital Targeting System Subcontroller I,0,,,,,,0,,,,,,94330000,94340000,94320000,3,94320000,94340000,94320000,market,10000043,Domain
3223,Zainou 'Deadeye' Large Hybrid Turret LH-1004,0,,,,,,0,,,,,,94530000,94290000,94290000,4,94290000,95000000,94290000,market,10000002,The Forge
54740,Small Compact Vorton Projector,0,,,,,,0,,,,,,129235714,95000000,94080000,18,94080000,266000000,94080000,market,10000002,The Forge
33682,Gecko Blueprint,11,107081818,109000000,109000000,94000000,125000000,5,223600000,250000000,250000000,184000000,250000000,,,,0,,,94000000,solo,10000043,Domain
58792,Men's State Stargate Crew Pants,0,,,,,,0,,,,,,161300000,94000000,94000000,13,94000000,290900000,94000000,market,10000002,The Forge
59199,Men's Republic Service Tattoo (Thukker),0,,,,,,0,,,,,,126133333,134100000,94000000,7,94000000,225700000,94000000,market,10000002,The Forge
31596,Capital Bay Loading Accelerator II,0,,,,,,0,,,,,,173558000,94900000,93990000,7,93990000,489900000,93990000,market,10000002,The Forge
42571,Devoter Purity of the Throne SKIN,0,,,,,,0,,,,,,109692143,138900000,95000000,22,93990000,138900000,93990000,market,10000002,The Forge
18945,Corpus X-Type Thermal Armor Hardener,0,,,,,,0,,,,,,137921406,122400000,96550000,114,93800000,419800000,93800000,market,10000002,The Forge
28351,Design Laboratory,0,,,,,,0,,,,,,104233333,97990000,97990000,17,93500000,121600000,93500000,market,10000043,Domain
33746,Women's 'Poise' Pants (beige swirl),0,,,,,,0,,,,,,93580000,93780000,93440000,5,93440000,93780000,93440000,market,10000002,The Forge
3254,Inherent Implants 'Squire' Energy Grid Upgrades EU-704,0,,,,,,0,,,,,,106450000,93000000,93000000,2,93000000,119900000,93000000,market,10000032,Sinq Laison
57060,Incursus Zakura Shumyu SKIN,0,,,,,,0,,,,,,107971429,109500000,93000000,8,93000000,111800000,93000000,market,10000002,The Forge
47546,Gnosis Versus Redforce SKIN,0,,,,,,0,,,,,,103535556,99980000,92990000,10,92990000,122500000,92990000,market,10000043,Domain
41528,Capital Flex Shield Hardener II,0,,,,,,1,3400000000,3400000000,3400000000,3400000000,3400000000,103120000,104500000,104000000,22,92700000,108800000,92700000,market,10000043,Domain
20157,High-grade Crystal Beta,0,,,,,,5,1688000000,1610000000,1650000000,1610000000,1830000000,107594688,94620000,92680000,102,92600000,189600000,92600000,market,10000002,The Forge
3113,Eifyr and Co. 'Rogue' High Speed Maneuvering HS-904,0,,,,,,0,,,,,,115403636,125000000,92580000,45,92580000,160000000,92580000,market,10000002,The Forge
57113,Low-grade Rapture Delta,0,,,,,,0,,,,,,126835946,109100000,120000000,38,92230000,259100000,92230000,market,10000002,The Forge
41143,Carbide Compact Dual 1000mm Railgun Blueprint,0,,,,,,0,,,,,,92050000,92050000,92050000,462,92050000,92050000,92050000,market,10000002,The Forge
41146,Scout Scoped Dual 1000mm Railgun Blueprint,0,,,,,,0,,,,,,94136364,92050000,92050000,332,92050000,115000000,92050000,market,10000030,Heimatar
41148,Prototype Precise Dual 1000mm Railgun Blueprint,0,,,,,,0,,,,,,93484375,92050000,92050000,332,92050000,115000000,92050000,market,10000030,Heimatar
41144,Compressed Enduring Dual 1000mm Railgun Blueprint,0,,,,,,0,,,,,,94600000,92050000,92050000,402,92050000,115000000,92050000,market,10000032,Sinq Laison
33816,Garmur,1,118300000,118300000,118300000,118300000,118300000,2,137250000,119500000,119500000,119500000,155000000,103001882,103900000,92020000,189,92020000,149700000,92020000,market,10000002,The Forge
3269,Zainou 'Gypsy' Signature Analysis SA-704,0,,,,,,0,,,,,,113960000,94000000,92000000,6,92000000,150000000,92000000,market,10000032,Sinq Laison
19345,Gistum B-Type 50MN Microwarpdrive,0,,,,,,1,260000000,260000000,260000000,260000000,260000000,122219643,123000000,120000000,74,92000000,221100000,92000000,market,10000030,Heimatar
43785,Bowhead Gallente Industrial Livery SKIN,0,,,,,,0,,,,,,170950000,92000000,92000000,2,92000000,249900000,92000000,market,10000042,Metropolis
62236,Extended 'Convergent' Cerebral Accelerator,0,,,,,,0,,,,,,99316667,91900000,95000000,47,91880000,149500000,91880000,market,10000032,Sinq Laison
26370,Large Ancillary Current Router II,0,,,,,,2,1800000000,2600000000,1000000000,1000000000,2600000000,96065781,94500000,93990000,140,91610000,136800000,91610000,market,10000002,The Forge
48491,Jaguar Dawn of Liberation SKIN,0,,,,,,0,,,,,,149822222,139500000,91000000,25,91000000,249100000,91000000,market,10000043,Domain
49729,Unstable Heat Sink Mutaplasmid,0,,,,,,0,,,,,,101321707,97930000,91390000,71,91000000,138600000,91000000,market,10000002,The Forge
3958,"GDN-9 ""Nightstalker"" Combat Goggles",0,,,,,,0,,,,,,170851818,91000000,90990000,17,90990000,249900000,90990000,market,10000002,The Forge
40666,Capital Ghoul Compact Energy Nosferatu,0,,,,,,0,,,,,,108325714,138600000,90990000,30,90990000,138700000,90990000,market,10000030,Heimatar
54761,Abaddon Capsuleer Day XVII SKIN,0,,,,,,0,,,,,,126838000,109100000,100000000,13,90990000,349300000,90990000,market,10000002,The Forge
19023,Centum C-Type Medium Armor Repairer,0,,,,,,2,1100000000,1100000000,1100000000,1100000000,1100000000,118172031,149900000,115000000,94,90950000,320700000,90950000,market,10000043,Domain
48225,Naga Luminaire Zenith SKIN,0,,,,,,0,,,,,,110878000,99990000,90670000,11,90670000,221000000,90670000,market,10000002,The Forge
43758,Bowhead Amarr Industrial Livery SKIN,0,,,,,,0,,,,,,163753333,90620000,90620000,6,90620000,249700000,90620000,market,10000002,The Forge
31970,High-grade Spur Delta,0,,,,,,0,,,,,,94592500,90500000,90480000,6,90480000,106900000,90480000,market,10000002,The Forge
3481,Inherent Implants 'Noble' Hull Upgrades HG-1004,0,,,,,,0,,,,,,115785455,90350000,134900000,53,90340000,179900000,90340000,market,10000002,The Forge
33731,Women's 'Sanctity' Dress (olive/gold),0,,,,,,0,,,,,,157802500,92000000,90110000,4,90110000,249100000,90110000,market,10000043,Domain
3638,Civilian Gatling Railgun,0,,,,,,4,2222500000,1600000000,90000000,90000000,5000000000,,,,0,,,90000000,package,10000002,The Forge
13941,Dark Blood Heat Sink,0,,,,,,1,1900000000,1900000000,1900000000,1900000000,1900000000,114179200,131700000,100000000,98,90000000,139000000,90000000,market,10000043,Domain
13943,True Sansha Heat Sink,0,,,,,,0,,,,,,115898913,94980000,90000000,99,90000000,299000000,90000000,market,10000043,Domain
15764,Federation Navy 50MN Microwarpdrive,0,,,,,,0,,,,,,118227059,99680000,92500000,63,90000000,159900000,90000000,market,10000002,The Forge
15810,Imperial Navy Heat Sink,0,,,,,,21,2247619048,4000000000,2000000000,900000000,4000000000,109833617,139200000,93990000,187,90000000,520100000,90000000,market,10000002,The Forge
15835,Federation Navy Dual 150mm Railgun,0,,,,,,0,,,,,,90000000,90000000,90000000,1,90000000,90000000,90000000,market,10000043,Domain
17295,Estamel Tharchon's Tag,0,,,,,,0,,,,,,147225000,90000000,90000000,6,90000000,299900000,90000000,market,10000002,The Forge
17932,Dramiel,0,,,,,,2,845000000,90000000,90000000,90000000,1600000000,113040769,121200000,119900000,86,97940000,149800000,90000000,package,10000042,Metropolis
21562,1400mm 'Jolt' Artillery I Blueprint,3,95000000,95000000,90000000,90000000,100000000,0,,,,,,,,,0,,,90000000,solo,10000002,The Forge
23774,Ragnarok Blueprint,7,9745000000,169999999,90000000,90000000,67500000000,0,,,,,,67500000000,67500000000,67500000000,560,67500000000,67500000000,90000000,solo,10000002,The Forge
32245,Hyasyoda Research Laboratory,0,,,,,,0,,,,,,90000000,90000000,90000000,3,90000000,90000000,90000000,market,10000002,The Forge
33954,Low-grade Amulet Beta,0,,,,,,0,,,,,,103042857,103000000,90000000,7,90000000,110000000,90000000,market,10000002,The Forge
34708,Catalyst Aliastra SKIN,0,,,,,,0,,,,,,110885000,90000000,95000000,17,90000000,221000000,90000000,market,10000002,The Forge
40607,Drake Matigu Seabeast SKIN,0,,,,,,0,,,,,,134975000,100000000,90000000,6,90000000,242000000,90000000,market,10000002,The Forge
41069,Modulated Compact Quad Mega Pulse Laser Blueprint,0,,,,,,0,,,,,,91923077,90000000,90000000,998,90000000,115000000,90000000,market,10000043,Domain
41071,Anode Scoped Quad Mega Pulse Laser Blueprint,0,,,,,,0,,,,,,91923077,90000000,90000000,999,90000000,115000000,90000000,market,10000043,Domain
41111,Dark Blood Dual Giga Pulse Laser Blueprint,2,115000000,90000000,90000000,90000000,140000000,0,,,,,,,,,0,,,90000000,solo,10000002,The Forge
41127,Modal Enduring Ion Siege Blaster,0,,,,,,0,,,,,,110000000,130000000,90000000,4,90000000,130000000,90000000,market,10000002,The Forge
41167,Domination Hexa 2500mm Repeating Cannon Blueprint,3,133333333,150000000,90000000,90000000,160000000,0,,,,,,,,,0,,,90000000,solo,10000002,The Forge
41533,Ligature Integrated Analyzer,1,90000000,90000000,90000000,90000000,90000000,0,,,,,,119351096,123900000,99700000,125,99360000,201900000,90000000,solo,10000032,Sinq Laison
43840,Porpoise Guristas Industrial Livery SKIN,0,,,,,,0,,,,,,113000000,120000000,90000000,4,90000000,142000000,90000000,market,10000002,The Forge
47551,Sunesis Silver Racer SKIN,0,,,,,,0,,,,,,90000000,90000000,90000000,1,90000000,90000000,90000000,market,10000002,The Forge
48582,Master-at-Arms Cerebral Accelerator,1,97500000,97500000,97500000,97500000,97500000,0,,,,,,104763881,97420000,100000000,610,90000000,138000000,90000000,market,10000042,Metropolis
49922,Damavik Blackfire Steel SKIN,0,,,,,,0,,,,,,183872727,90000000,150000000,23,90000000,300000000,90000000,market,10000002,The Forge
52882,Sleipnir Snowline Bladeracer SKIN,0,,,,,,0,,,,,,161128571,149000000,90000000,24,90000000,229000000,90000000,market,10000032,Sinq Laison
54410,High-grade Hydra Alpha Blueprint,5,95600000,96000000,90000000,90000000,100000000,2,160000000,160000000,160000000,160000000,160000000,,,,0,,,90000000,solo,10000002,The Forge
57333,Cynabal Serpentis SKIN,0,,,,,,0,,,,,,287714815,750000000,250000000,28,90000000,750000000,90000000,market,10000043,Domain
58859,Praxis Versus Redforce SKIN,0,,,,,,0,,,,,,105220000,99990000,90000000,9,90000000,129000000,90000000,market,10000002,The Forge
18979,Core X-Type Thermal Armor Hardener,0,,,,,,2,2500000000,4400000000,600000000,600000000,4400000000,159488000,249900000,117800000,71,89990000,840000000,89990000,market,10000042,Metropolis
31145,Capital Engine Thermal Shielding I,0,,,,,,0,,,,,,89990000,89990000,89990000,2,89990000,89990000,89990000,market,10000043,Domain
36482,Men's 'Hephaestus' Shirt (desert),0,,,,,,0,,,,,,93711667,93800000,94000000,6,89990000,95990000,89990000,market,10000002,The Forge
48513,Stabber Fleet Issue Dawn of Liberation SKIN,0,,,,,,0,,,,,,150236000,194200000,89990000,17,89990000,289800000,89990000,market,10000002,The Forge
56294,Gravid Capital Energy Neutralizer Mutaplasmid,0,,,,,,0,,,,,,162160714,90000000,89990000,18,89990000,295600000,89990000,market,10000002,The Forge
3089,Zainou 'Gnome' Shield Operation SP-904,0,,,,,,0,,,,,,99533448,94870000,94900000,59,89900000,124900000,89900000,market,10000030,Heimatar
3145,Zainou 'Gnome' Launcher CPU Efficiency LE-604,0,,,,,,0,,,,,,125700000,179900000,89900000,6,89900000,179900000,89900000,market,10000002,The Forge
18660,Gistum C-Type 10MN Afterburner,0,,,,,,0,,,,,,239117018,119700000,100000000,116,89900000,7300000000,89900000,market,10000042,Metropolis
41250,50000MN Y-T8 Compact Microwarpdrive,0,,,,,,1,34900000000,34900000000,34900000000,34900000000,34900000000,120620400,89940000,90840000,48,89900000,394900000,89900000,market,10000002,The Forge
17843,Vexor Navy Issue,1,105000000,105000000,105000000,105000000,105000000,13,838523077,2049900000,140000000,100000000,5000000000,132403362,158000000,110000000,661,89880000,992400000,89880000,market,10000043,Domain
48759,"Offensive Content Reports, Jan. YC120, vol. I",0,,,,,,0,,,,,,93250000,89880000,89870000,3,89870000,100000000,89870000,market,10000002,The Forge
15796,Ammatar Navy Medium Energy Neutralizer,0,,,,,,0,,,,,,118949167,132900000,89860000,31,89860000,235000000,89860000,market,10000002,The Forge
25530,Neurotoxin Recovery,0,,,,,,0,,,,,,117513158,92990000,90000000,112,89840000,179000000,89840000,market,10000043,Domain
13775,Domination 1400mm Howitzer Artillery,0,,,,,,0,,,,,,116138947,89810000,89820000,68,89810000,160000000,89810000,market,10000002,The Forge
31362,Capital Ancillary Current Router I,0,,,,,,2,3850000000,2800000000,2800000000,2800000000,4900000000,4484156000,93760000,93740000,43,89760000,87800000000,89760000,market,10000042,Metropolis
32226,Territorial Claim Unit,0,,,,,,0,,,,,,124655172,110400000,89770000,76,89730000,627500000,89730000,market,10000002,The Forge
3241,Inherent Implants 'Squire' Capacitor Systems Operation EO-604,0,,,,,,0,,,,,,190548000,124900000,89660000,20,89660000,1000000000,89660000,market,10000002,The Forge
4223,Women's 'Avenue' Shirt (gray camo),0,,,,,,0,,,,,,213568889,334000000,89550000,31,89550000,400000000,89550000,market,10000032,Sinq Laison
37628,Corpus C-Type Heavy Energy Neutralizer,1,89500000,89500000,89500000,89500000,89500000,0,,,,,,135887442,100200000,150000000,64,97500000,298000000,89500000,solo,10000002,The Forge
47232,Standup Shadow Blueprint,13,175005385,89900000,89500000,89500000,1199000000,235,3188191489,900000000,4500000000,445000000,4500000000,,,,0,,,89500000,solo,10000002,The Forge
23604,Isone Flosins's Corpse,3,92683333,99050000,89000000,89000000,99050000,0,,,,,,,,,0,,,89000000,solo,10000032,Sinq Laison
35682,Women's 'Humanitarian' T-shirt YC 117,0,,,,,,0,,,,,,89500000,89000000,89000000,2,89000000,90000000,89000000,market,10000002,The Forge
41096,Prototype Precise Quad 800mm Repeating Cannon Blueprint,0,,,,,,0,,,,,,89000000,89000000,89000000,4,89000000,89000000,89000000,market,10000002,The Forge
42598,Impel Purity of the Throne SKIN,0,,,,,,0,,,,,,194500000,199000000,89000000,4,89000000,250000000,89000000,market,10000032,Sinq Laison
45580,Occator Ruby Sungrazer SKIN,0,,,,,,0,,,,,,127700000,142000000,89000000,11,89000000,142000000,89000000,market,10000043,Domain
46399,Algos Kopis Edge SKIN,0,,,,,,0,,,,,,135296250,95990000,89000000,11,89000000,280000000,89000000,market,10000002,The Forge
49712,Rodiva,0,,,,,,0,,,,,,103062708,98990000,100000000,71,89000000,145700000,89000000,market,10000030,Heimatar
28735,Legion Gravimetric ECM,0,,,,,,0,,,,,,104140625,89260000,99880000,27,88990000,199900000,88990000,market,10000002,The Forge
41252,50000MN Cold-Gas Enduring Microwarpdrive,0,,,,,,2,4550000000,4599999999,4500000000,4500000000,4599999999,174597500,328500000,88990000,20,88990000,328500000,88990000,market,10000002,The Forge
42597,Prorator Purity of the Throne SKIN,0,,,,,,0,,,,,,134574545,149000000,88990000,12,88990000,250000000,88990000,market,10000002,The Forge
48760,Defunct Name Change Token,0,,,,,,0,,,,,,88970000,88970000,88970000,1,88970000,88970000,88970000,market,10000002,The Forge
37626,Corpum B-Type Medium Energy Neutralizer,0,,,,,,0,,,,,,112870455,97000000,97000000,65,88960000,169900000,88960000,market,10000002,The Forge
53855,Low-grade Nirvana Gamma,0,,,,,,0,,,,,,126159744,168300000,103500000,67,88960000,177000000,88960000,market,10000002,The Forge
41492,Capital F-RX Compact Capacitor Booster,0,,,,,,3,7863333333,7900000000,3890000000,3890000000,11800000000,106383333,108400000,150000000,107,88940000,161400000,88940000,market,10000002,The Forge
18943,Centus X-Type Kinetic Armor Hardener,0,,,,,,1,34500000000,34500000000,34500000000,34500000000,34500000000,127349355,147700000,123200000,88,88900000,180100000,88900000,market,10000043,Domain
